@relation 'AT: car-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.573persons=4-0.405safety=med+0.346safety=high-0.327persons=2+0.296lug_boot=big-0.262lug_boot=small-0.248persons=more-0.142doors=2-0.089maint=high-0.087buying=low+0.083maint=vhigh+0.071doors=4+0.06 safety=low+0.051doors=5more+0.051buying=med+0.046buying=high+0.041maint=low-0.034lug_boot=med-0.033maint=med+0.022doors=3...' numeric
@attribute 0.501safety=low-0.475persons=more+0.404persons=2-0.341safety=med-0.241lug_boot=big+0.203lug_boot=med-0.167doors=3-0.159safety=high+0.157doors=2+0.138buying=vhigh-0.115maint=low-0.111buying=med+0.082maint=med+0.065persons=4+0.051doors=4+0.048maint=high-0.045doors=5more-0.041buying=high+0.037lug_boot=small-0.016maint=vhigh... numeric
@attribute 0.558lug_boot=med-0.474lug_boot=small-0.384safety=low+0.341safety=high+0.275persons=2-0.175doors=5more-0.169persons=4+0.117doors=3-0.108persons=more-0.086buying=low-0.083lug_boot=big-0.08maint=high+0.075maint=low+0.057maint=med-0.053maint=vhigh+0.052buying=high+0.046buying=vhigh+0.043safety=med+0.043doors=2+0.016doors=4... numeric
@attribute '0.498lug_boot=big+0.458persons=2-0.412lug_boot=med-0.379persons=more-0.228safety=low+0.206safety=med-0.187doors=3+0.139buying=med+0.126doors=5more+0.105doors=4-0.103maint=low-0.098buying=high+0.088maint=high-0.085lug_boot=small-0.084persons=4-0.072buying=low-0.046doors=2+0.04 maint=med+0.032buying=vhigh-0.025maint=vhigh...' numeric
@attribute '-0.533safety=high-0.5lug_boot=small+0.309lug_boot=big+0.307safety=med+0.226safety=low+0.192lug_boot=med+0.186doors=4+0.158buying=low-0.148persons=2-0.141doors=5more-0.137maint=med-0.136buying=med-0.114doors=3+0.109persons=4+0.098maint=low+0.065doors=2-0.06buying=vhigh+0.056maint=high+0.04 persons=more+0.037buying=high...' numeric
@attribute '0.48 persons=4+0.47 safety=med-0.387persons=more-0.36lug_boot=big-0.289safety=low+0.222lug_boot=small-0.191doors=2-0.182safety=high+0.138lug_boot=med+0.102doors=4-0.102buying=high-0.097persons=2+0.083buying=vhigh+0.07 doors=3+0.05 buying=med-0.04maint=low+0.031maint=vhigh-0.031buying=low+0.02 doors=5more+0.014maint=med...' numeric
@attribute '0.581maint=med-0.495doors=2-0.427maint=high+0.258doors=3-0.203maint=low+0.167doors=4+0.144buying=low+0.135safety=low-0.124safety=high-0.112persons=4-0.079buying=vhigh+0.077doors=5more-0.069lug_boot=small-0.064buying=med+0.061lug_boot=big+0.06 persons=2+0.052persons=more+0.047maint=vhigh-0.01safety=med+0.008lug_boot=med...' numeric
@attribute '-0.502buying=low+0.389buying=vhigh-0.388maint=high-0.348doors=5more+0.261maint=vhigh+0.233maint=low+0.225buying=high+0.207doors=3-0.179lug_boot=med-0.123safety=high-0.111buying=med-0.099maint=med+0.097lug_boot=small+0.081lug_boot=big+0.081doors=2+0.065safety=low+0.06 doors=4+0.058safety=med+0.057persons=2-0.037persons=4...' numeric
@attribute 0.497buying=high-0.481maint=vhigh-0.469buying=vhigh+0.371maint=low+0.218maint=med-0.16persons=more+0.144doors=2+0.129lug_boot=small-0.117maint=high-0.109lug_boot=med-0.108doors=5more+0.101persons=4+0.057persons=2+0.034safety=med-0.021doors=4-0.021buying=med-0.02lug_boot=big-0.017safety=high-0.017doors=3-0.016safety=low... numeric
@attribute '-0.683doors=4+0.296doors=3-0.293maint=vhigh+0.291buying=vhigh+0.275maint=med+0.202doors=5more+0.191doors=2-0.141lug_boot=small+0.14 lug_boot=big-0.135safety=high-0.121buying=low-0.115buying=high+0.114persons=4+0.086safety=med-0.069persons=2-0.056buying=med+0.054maint=high+0.049safety=low-0.046persons=more-0.043maint=low...' numeric
@attribute 0.666buying=med+0.416maint=low-0.358buying=high-0.239maint=high+0.181safety=low-0.176buying=vhigh-0.158maint=med-0.142safety=high+0.137doors=5more-0.127buying=low-0.108doors=2+0.102lug_boot=med-0.091doors=4+0.087persons=2-0.069persons=4+0.065doors=3-0.054lug_boot=small-0.048lug_boot=big-0.039safety=med-0.018persons=more... numeric
@attribute '-0.544buying=low+0.445buying=high-0.42maint=low+0.311buying=med+0.259maint=high-0.207buying=vhigh+0.17 doors=5more+0.141lug_boot=med+0.133maint=vhigh-0.132safety=high-0.097doors=2-0.094lug_boot=small+0.093safety=low+0.062persons=more-0.047lug_boot=big-0.04doors=4+0.039safety=med-0.032persons=4-0.032doors=3-0.029persons=2...' numeric
@attribute '0.614doors=5more-0.424doors=3-0.376maint=high+0.283maint=vhigh-0.256buying=med+0.212buying=high-0.208doors=4+0.18 maint=low+0.101lug_boot=med-0.079maint=med+0.075safety=med-0.068safety=low-0.058lug_boot=big-0.043lug_boot=small+0.034persons=2+0.03 buying=low-0.02persons=4+0.017doors=2-0.014persons=more+0.013buying=vhigh...' numeric
@attribute '0.506doors=2+0.443maint=vhigh-0.336buying=vhigh-0.297maint=low-0.289maint=high-0.274doors=5more-0.227doors=4+0.205buying=low+0.197buying=med+0.152maint=med+0.1  persons=4-0.074persons=more-0.07safety=low+0.069safety=med-0.064buying=high-0.039lug_boot=med+0.036lug_boot=big-0.027persons=2-0.01doors=3+0.002lug_boot=small...' numeric
@attribute 0.528doors=3-0.434maint=med-0.283doors=4-0.265doors=2-0.258buying=vhigh+0.255maint=vhigh+0.244buying=low+0.226persons=2-0.193persons=more+0.193buying=high-0.181buying=med+0.144maint=high+0.055safety=low+0.042maint=low-0.042lug_boot=med+0.037lug_boot=big-0.035persons=4-0.035safety=high+0.031doors=5more-0.02safety=med... numeric
@attribute quality {unacc,acc,good,vgood}

@data
-1.051236,-1.807483,0.029052,0.439613,1.313581,-1.23783,0.4171,0.733896,1.655103,1.182005,-1.654628,0.995734,0.356198,1.423335,-1.526459,acc
2.691612,-0.837784,-0.539645,0.988663,-0.245405,-0.091397,0.253027,-1.511342,-1.265205,-0.242826,-0.555511,-0.983671,1.977631,1.166742,1.166057,acc
1.2669,-2.276877,-0.245777,0.842948,-1.072353,-1.744775,0.120125,-0.582767,-1.857682,-0.434782,1.390204,1.191255,1.327721,0.785016,-0.154232,acc
-1.044437,2.547637,0.833295,0.019657,0.533946,-0.859573,-1.826159,-1.081912,-0.141802,0.388589,1.540282,1.536312,-1.275857,0.664591,-0.183848,unacc
-0.319428,1.388886,2.832278,-0.107755,-1.116001,-0.941559,0.079607,-0.038945,1.819196,0.369591,-1.332727,0.835879,0.620579,1.22135,-0.833558,unacc
-0.105873,-0.977451,-0.898118,0.050727,-1.074757,2.790966,1.379269,0.251673,0.960821,1.313474,1.000854,0.537979,-1.737744,1.148542,-0.284253,acc
0.731334,-0.125941,1.136728,1.902073,0.230725,-1.288245,0.243921,-0.443113,0.8271,-2.079029,0.243508,-2.742866,-0.059069,-0.711852,0.495001,unacc
-2.117367,-1.632154,-0.950624,-0.719621,-0.599469,0.978567,-0.614925,0.777204,-1.39455,1.269136,-1.03322,0.066759,-1.781227,-1.467334,0.528992,unacc
1.149885,-0.186194,1.009422,2.567752,-0.714645,-0.935002,0.342521,0.526862,-1.192374,-2.519714,1.08365,0.510406,-0.474776,1.000947,0.015528,unacc
-2.342843,0.455139,-0.678024,1.494568,0.199399,1.40927,-0.303571,-1.453469,0.126066,-1.983184,-1.058125,-0.919166,-1.130377,-0.618851,0.693172,unacc
-1.378823,0.981731,-1.716736,-1.421842,-0.79997,-1.185904,0.270218,1.158374,-0.364118,1.440912,-0.778945,-0.495014,-0.375924,0.430991,-2.473648,unacc
-1.071017,0.246768,0.574513,2.364347,0.966684,-0.150146,-0.963093,2.115555,-1.736771,0.752676,-0.68957,-0.455409,0.841978,1.589037,-0.082882,unacc
-2.395677,0.651808,0.014829,0.977095,-0.800223,0.618723,0.156138,0.932044,2.432089,0.53747,-1.445573,0.700697,0.489564,1.452438,-0.703775,unacc
1.941602,0.843206,1.819284,-0.606165,-0.518807,1.37367,1.053825,0.089709,-0.693053,-0.312697,-1.20088,-0.544619,-0.471355,-0.811791,-2.469047,acc
0.197038,0.824668,2.739414,-0.289467,-1.481089,0.124544,0.415489,1.475245,-2.404773,0.242943,-0.190506,-0.272701,-0.02227,0.106393,1.558072,unacc
-0.474527,-1.285661,-0.123426,-1.518621,-1.643513,-1.509749,-1.898623,1.147308,2.216856,-0.613063,-0.565736,-0.502347,0.811715,0.173607,-0.535954,unacc
0.743561,-0.852079,-0.788688,1.589605,2.459588,1.394074,-0.389919,-1.685894,-0.094316,-1.000288,-1.373743,-0.82585,-1.277775,-0.27783,0.208455,acc
1.217209,0.866104,-2.733995,-0.293767,-1.033215,1.104984,0.045236,-0.184151,-0.98488,-0.303205,1.955175,1.366122,1.216858,0.933086,0.307714,unacc
-0.55594,0.208568,0.50802,0.366074,-2.553742,-0.207145,-0.662904,0.180638,1.187306,-0.182721,-1.451897,1.011599,-1.395691,-0.884771,2.427694,unacc
0.136526,0.761635,2.17911,0.836665,-1.996148,-0.107022,1.242655,-1.811268,0.042307,0.538281,1.609427,1.148818,0.921406,0.036563,-1.022536,unacc
-1.210822,0.527586,-1.673762,-1.750659,-0.259507,-1.310692,-1.527014,1.923204,-0.008161,0.71168,0.540933,-1.528473,0.22157,-0.602629,-1.383791,unacc
-0.750802,0.163534,-1.913479,-0.827296,-0.699856,-0.588803,1.817436,-0.04547,0.28853,-1.362322,1.212465,0.834828,-1.517645,-0.012786,-2.343737,unacc
1.298559,-1.89189,0.346276,0.244435,0.085773,-1.909196,0.47223,1.140771,-0.459538,-2.606822,-1.514028,1.008407,0.509561,0.293412,-0.008508,unacc
0.916522,1.368261,-0.098898,-1.941074,1.342703,0.772223,0.022818,-1.877955,-0.381422,0.883226,-0.22827,-0.296051,-1.754576,-0.234341,2.084495,unacc
-0.442996,-0.571428,0.37777,2.958893,1.066798,0.446955,0.584124,0.911711,-1.084123,-2.050558,1.30184,0.874433,-0.299743,1.14526,0.047029,unacc
1.026656,-0.530979,1.394832,1.343596,-1.00578,-1.35744,0.705003,1.651522,0.012989,-0.3965,-0.931085,0.831994,0.098885,0.890941,2.763873,unacc
-1.682016,-0.039959,-0.741915,1.224012,-1.001988,1.141268,0.246402,0.778854,0.22333,-0.745124,-0.558378,1.563804,2.720767,0.351794,1.566453,unacc
0.654372,-0.75863,-0.667865,0.982944,2.013458,0.80849,-0.814052,-0.132795,-0.57584,0.192603,-0.903648,-1.236142,0.76719,3.102478,0.520037,acc
0.057175,1.766328,-2.459251,-0.916677,0.292919,0.350403,-1.874255,-1.589064,0.492377,0.327123,-0.95832,-0.94338,-1.032306,1.032194,0.344187,unacc
-1.585477,0.297838,1.234437,1.338617,0.229103,1.230879,-0.825181,-2.090224,-0.616817,0.501575,1.640469,2.039654,0.414536,-0.832261,0.333344,unacc
0.168185,1.146622,2.771162,0.238153,-0.838021,-0.271443,1.59476,-0.08773,1.440451,-1.63376,-1.294805,0.96597,0.103246,-0.455041,-0.876813,unacc
-2.216081,0.034801,-0.091932,1.195837,-0.662488,0.846402,-1.786728,0.918248,1.592271,-0.056799,2.250132,-0.636321,0.002411,1.025455,-0.480417,unacc
-1.859474,0.806983,1.507772,0.80086,1.665065,1.230945,-0.138499,-2.039609,-0.378575,-1.681907,-0.727089,-0.419957,-0.824329,-0.705627,0.59489,unacc
-2.325355,0.026056,-0.12933,0.707161,-0.93827,1.383356,2.222717,-0.44363,0.903029,0.780855,-0.509885,-1.427945,-0.95946,0.890916,1.250637,unacc
-1.547932,2.107232,-1.165488,-0.213067,-0.154501,-0.94996,-0.998811,0.038566,1.522044,-0.282462,0.87712,-2.496369,0.361434,0.742484,0.662234,unacc
2.091293,0.339014,-0.796985,-0.210555,1.187109,-0.104015,0.134564,2.152746,-0.134762,1.901548,0.84618,-1.481479,-0.853837,-1.340469,0.860619,unacc
0.087696,-1.308146,1.880933,-2.10339,-0.690385,-1.007197,-0.513757,-0.570219,0.219725,0.16641,-1.342712,1.70525,-1.189953,-1.072445,1.438875,acc
1.82469,-0.534072,-1.197768,0.237192,-2.642082,1.331409,-0.504073,-0.583615,-0.987031,-0.693102,1.270845,0.888938,1.346744,1.083345,0.115884,acc
-0.684754,0.621639,0.493911,0.664994,-2.778603,0.218337,-0.840603,0.557072,-1.039862,0.752126,-1.029559,-0.49171,-1.855951,-1.510748,1.388028,unacc
1.115909,0.639336,-2.437707,-0.472641,-0.768408,0.939721,-0.533577,-0.259829,0.998721,0.283884,2.954185,0.086054,0.968624,-0.791314,-0.195135,unacc
-1.94442,0.306325,-0.618317,1.233814,0.031248,1.493802,0.787449,0.050844,-0.734203,-2.793643,-0.550109,-1.199366,0.397255,1.085066,0.961499,unacc
0.561913,-0.242341,-0.109944,1.371052,1.235105,1.02901,-0.10791,1.076053,-0.015462,2.455212,-1.338852,-0.709297,-0.118093,1.167483,-2.228157,acc
-1.172317,0.02,0.8708,2.185473,1.231491,-0.315409,-1.541906,2.039877,0.24683,1.339766,0.30944,-1.735476,0.593743,-0.135363,-0.585731,unacc
-0.135588,0.177771,0.478605,1.150603,-2.165952,0.134561,-0.513179,0.484614,1.105275,-2.529305,2.069864,-0.870257,-0.689955,-0.795248,-0.555173,unacc
-0.124637,-0.726387,-1.332702,-0.641611,1.446766,-2.125636,0.481943,-1.290968,-0.747431,0.840269,-0.439947,-0.492943,-2.079648,-0.445895,1.912661,unacc
-0.404206,-1.911413,-0.267586,-1.788555,-1.781559,-0.745117,0.167956,-0.228366,0.687797,-0.369678,0.369953,-2.630989,-0.637309,-0.387915,1.418457,good
-0.48725,0.985723,0.128941,1.281733,-3.283948,0.144318,1.045518,-0.070069,-0.484445,1.036888,-0.675097,-0.550141,1.239745,-1.109276,-1.097421,unacc
1.104315,0.802198,-2.287971,-1.0202,-0.365681,0.587254,-0.387942,0.518796,2.194496,0.148922,0.578358,0.389614,2.053271,-1.397951,0.671365,unacc
0.460964,-0.305411,-0.907772,-0.166477,1.734586,-1.875402,0.265026,1.840989,-0.700954,-0.69499,0.591651,-1.297786,-0.328818,-2.207225,-1.359194,unacc
0.659956,1.266587,-1.784539,-1.41706,0.111739,0.105184,-1.696625,1.512494,2.775611,0.115195,0.012031,-0.226885,0.667797,0.393473,-0.006156,unacc
-0.660883,1.892082,-0.694377,1.464835,1.464957,-2.104054,-1.234132,-1.423499,0.084665,0.537588,-0.61711,-0.835506,-0.951019,0.834763,0.964608,unacc
-2.25519,0.8375,-0.252592,1.126072,-0.749429,1.084681,-1.239981,2.148985,-1.422724,0.155996,-0.702366,-0.556004,0.875033,1.517242,-0.150734,unacc
0.750404,0.729397,-2.115712,-0.760563,-0.803526,1.138528,-0.622466,-0.397518,0.087347,0.728354,1.279846,1.177944,-2.724567,-0.159167,1.200455,unacc
-1.89647,0.246682,-0.196022,1.870561,-0.924971,1.641306,1.525657,0.104633,0.857568,-1.330918,0.968176,0.52723,-1.112416,0.382685,-1.613529,unacc
-0.606876,-2.271872,-0.47438,0.836473,0.836161,-0.75576,1.725783,-0.259801,1.073988,1.215732,-1.088301,1.612233,1.741672,-0.368089,-0.848938,acc
1.351301,1.322666,0.53284,-2.11264,0.62106,0.651792,1.99768,0.458773,1.545855,1.400529,-0.577796,1.453904,-0.651968,0.160558,0.644293,unacc
2.698773,-1.061162,0.739241,0.320404,-0.421758,0.12241,-0.414744,1.753283,-0.136913,1.511652,0.16185,-1.958662,-0.723951,-1.19021,0.668789,acc
-1.235575,-1.429124,1.294879,-1.674082,0.698046,0.884774,0.641167,1.695377,-2.759462,0.759953,-0.194167,0.285768,0.052453,0.149808,0.699037,unacc
0.162169,-0.761088,-0.941081,-0.149053,0.562294,2.383682,-0.489176,1.449094,2.502964,-1.808897,-0.416187,-0.20995,0.455383,-0.988346,-0.20974,unacc
-0.610974,-0.306103,-1.385696,0.492227,-0.215068,2.146764,-2.662172,-0.709381,0.562604,0.552787,0.414692,0.916667,-1.391329,1.315165,-0.798463,unacc
-0.109767,-0.219646,0.254678,-2.347543,0.347604,-0.796623,0.980936,0.554932,-1.834168,-0.11919,2.225462,1.598674,-0.876854,1.08785,1.032532,unacc
0.880584,0.041184,1.262735,2.717694,-0.990301,-0.975477,1.56094,-0.313646,0.43527,-1.203393,0.762782,0.263797,-1.320505,0.310167,-1.577178,unacc
1.744715,-0.656732,-0.370042,-1.037917,-2.177818,1.097017,0.06488,1.485957,0.420701,-0.606965,-1.272295,0.72412,0.017598,1.088372,2.143452,unacc
-0.642528,-0.831516,-0.166401,-1.189804,-2.183976,-1.384961,-0.101391,0.382477,1.860899,0.116169,-1.885614,0.531112,0.214221,1.207227,-1.625812,unacc
-1.889696,-1.194893,1.111999,-1.760431,1.881432,-0.14163,-1.157369,-0.726906,0.660563,0.145928,0.520165,-1.915874,0.872091,0.849382,-0.486914,acc
-0.519785,0.092031,0.344707,-2.634349,0.918482,-1.233622,0.035551,-0.170755,0.221877,0.556307,-0.658382,2.182434,-1.319839,-1.222704,1.630705,unacc
-1.070654,1.584089,-1.287217,-0.364882,-0.83519,-0.184551,1.312002,0.411493,-0.830714,-0.614726,0.277124,-1.06818,-0.41865,1.287125,3.003672,unacc
-0.31385,-0.681685,-1.029702,0.052599,-0.118412,2.066033,-2.149964,0.719254,1.685936,0.329417,1.921718,-0.643601,-0.111931,1.294682,-1.032985,acc
-1.232565,2.913221,0.977334,-0.577958,0.770703,-1.003496,0.963493,-1.312404,0.661446,0.748046,-0.111722,-0.963701,0.069988,1.689329,-0.525906,unacc
-0.222661,-0.283551,0.700701,-3.073976,1.015138,-1.314353,0.547759,1.25788,1.345208,0.332937,0.848645,0.622166,-0.040441,-1.243187,1.396183,unacc
-0.139199,0.208602,0.949836,-0.74904,1.653325,1.615972,-2.351465,-0.516896,1.253737,0.7191,-1.630099,1.719435,-0.000633,0.621753,-0.030245,unacc
-1.413101,0.598526,1.989774,1.176854,0.540695,1.462982,1.690729,-0.481507,0.352927,-1.029641,1.299212,1.026438,-0.806368,0.295909,-1.711812,unacc
-0.460572,-0.949621,-0.546234,-0.783141,-1.62816,-0.550358,1.74834,-1.33923,0.322252,-1.898623,-1.311018,-1.615559,-0.723817,0.149074,-1.553245,good
-1.108453,1.161201,0.327764,0.646708,-2.303831,-0.598747,0.249112,-1.125728,1.163936,0.056873,-1.127088,-1.940093,-0.106175,1.926364,-0.619454,unacc
-0.55463,-1.079075,0.613443,2.282297,0.372936,0.376985,0.800972,1.257745,-1.074535,0.207618,1.662932,0.892462,-0.810729,1.641891,1.928874,unacc
-1.072801,-0.279155,0.019785,2.672985,0.716306,0.030454,2.076286,-1.768006,0.377025,1.156436,-0.329775,-0.858972,1.421277,0.351047,0.15742,unacc
-1.064564,2.459076,1.020308,-0.906775,1.311165,-1.128284,-0.833739,-0.547574,1.017403,0.018814,1.208157,-1.99716,0.667482,0.655709,0.563952,unacc
2.16374,0.887736,-1.061524,0.495939,1.565369,-0.334738,1.892647,0.665449,1.726861,-0.562244,-1.257129,1.037261,-0.480086,-0.177503,-1.071417,unacc
-1.783316,-0.266727,-0.445628,1.045138,-0.737181,0.976005,-0.332411,0.703176,2.206931,-0.158035,0.440632,0.283737,2.472532,-1.372606,1.063604,unacc
2.247252,-0.373395,-0.036213,0.591802,0.232014,-0.573467,-1.055656,-0.517644,-0.684091,-0.276553,-1.121838,-1.600169,0.592156,2.958166,0.488536,acc
1.085624,-2.626304,0.878237,-0.611035,-0.343282,-2.14443,0.110265,1.411127,1.533651,0.238444,-0.153926,-0.253631,-0.249659,-0.934358,1.370488,acc
-0.616373,0.90716,-0.184079,1.392544,-2.840141,0.100262,-1.263921,-0.733874,-1.251819,0.531026,-0.862246,-0.023332,0.557842,-2.122413,0.226959,unacc
-0.631101,-0.394665,-1.198683,-0.434205,0.562151,1.878053,-1.669752,-0.175043,1.721808,0.183012,0.082566,-2.616805,0.552011,1.306283,-0.050664,acc
-0.96434,-0.275765,1.002384,2.1836,0.275146,0.409524,1.987327,1.572296,-0.478284,2.323823,-0.611424,-0.553896,-1.03207,-0.281503,0.163001,unacc
0.437486,0.919244,2.51785,0.08821,-0.562366,-0.230967,0.37634,0.752778,-0.187194,-2.950081,-0.973937,1.212579,0.948975,0.23574,0.715894,unacc
-0.764998,1.45993,-0.968499,-0.425638,-1.113026,-0.349038,0.977424,2.084415,0.329187,-0.603284,-0.259551,1.208583,0.002055,0.668887,2.88785,unacc
-1.367537,0.327235,-2.165383,-1.062392,-0.534029,-1.302975,-2.007157,-0.66049,-0.100099,0.135166,0.987395,1.231545,-1.682215,0.650468,-0.976102,unacc
-1.077307,-0.78592,-0.798139,-1.018238,-1.462333,-1.264531,-2.076253,-1.95425,-0.066377,-0.401134,-1.536088,-1.218842,-0.888388,0.812328,-0.185611,unacc
0.252563,0.85938,1.459478,2.123148,-1.090414,-1.572578,0.013723,0.890198,-0.217377,1.599841,-1.228628,-1.066044,-0.178784,0.753944,-1.70709,unacc
-0.211067,-0.446413,0.550965,-2.526417,0.612411,-0.961886,0.402124,0.479254,0.149434,0.4679,3.224472,0.318607,-1.125089,-0.63655,0.529683,unacc
-0.186574,-1.458767,-0.819569,-0.245385,-3.064123,-0.550424,1.061657,-1.389845,0.08401,0.284859,1.05654,0.844052,0.515048,0.02244,-1.814791,acc
0.451698,-0.179442,1.329427,1.554294,-1.003599,-1.233428,2.258001,-0.861909,0.480731,0.908379,-0.715278,-1.691377,-1.167549,0.818399,1.286988,unacc
-0.342062,2.510366,0.525198,-0.092876,0.066241,-0.219956,0.541479,0.583762,-2.61458,0.41174,0.661137,0.67286,2.261637,-0.65553,0.588834,unacc
0.273786,-0.875202,-1.272995,-0.902364,1.278615,-2.041104,1.572964,0.213345,-1.6077,0.029809,0.068069,-0.773143,-0.552016,1.258022,2.180988,unacc
-1.011686,-0.511236,-1.803812,-2.319513,-0.172692,-0.971541,0.717264,0.171097,0.689948,0.020219,1.054283,-2.153806,-0.767195,-0.538174,1.610287,unacc
-0.282728,-2.439987,-0.435113,1.183137,1.464489,-0.174772,0.568199,0.746994,-1.547062,-2.002704,1.079989,1.068875,-0.400053,1.044362,-0.843507,acc
-0.102192,-0.125291,-1.447553,-0.571675,1.694497,-2.64125,-0.159037,-0.083904,-1.238543,-0.225017,-0.330945,-0.921264,0.476303,2.437782,0.342398,unacc
-0.567689,-2.312947,-0.445515,0.806576,1.151763,-0.455066,-0.249148,0.881463,-0.797223,1.421347,0.653916,-0.924536,1.878907,-2.027686,-0.798746,acc
0.757355,-0.303601,1.648145,1.493538,-1.281435,-1.397915,1.923423,0.811014,1.640633,0.919821,-1.251953,0.585386,-0.746844,0.200161,1.171166,unacc
0.186297,1.844891,-2.146231,-1.027488,-0.150888,0.394459,0.435185,-0.925259,1.259752,0.832985,-0.771172,-1.470189,-0.350403,2.045331,-0.980193,unacc
-0.089135,0.345275,-0.110263,0.83287,-2.783431,-0.240689,0.004798,0.394005,0.115079,-1.21428,-0.776568,1.199777,2.545734,0.207482,1.534952,unacc
-2.041431,0.925088,1.887605,0.394198,1.109249,0.396342,-1.988229,-0.317901,1.160072,0.332885,-1.301685,1.726714,0.113709,0.352526,0.522323,unacc
-0.572207,-1.457268,-0.31056,-1.459738,-2.322022,-0.620329,1.965188,-0.993196,0.33184,0.359554,-0.949925,-1.59753,-1.234803,0.645705,0.328599,good
2.025672,0.06433,0.208689,1.090721,-0.102532,-0.397004,-2.658953,0.027399,-0.891087,1.480195,-1.74419,-0.546515,-0.97503,0.010033,-0.935278,unacc
2.997269,-0.961943,-0.220927,0.927907,-0.523241,-0.255884,-0.081551,0.161581,-0.105304,-0.231384,-1.092186,1.293092,2.398336,0.548504,1.050236,unacc
-1.163421,1.608745,-1.028207,-0.164884,-0.944875,-0.43357,-0.113596,0.580102,1.189457,0.207175,-0.767567,1.488783,-1.525577,-1.03503,2.619524,unacc
-0.583404,0.004504,0.513397,2.710254,1.244664,0.519971,0.55206,2.06677,-2.115517,-1.250675,-0.651648,-0.325317,0.324645,-0.087354,-0.126137,unacc
0.405088,-0.50382,1.466279,-1.220437,1.109237,2.560869,-0.284955,1.585422,-0.219257,1.685404,0.69828,-1.196021,-0.209814,-1.204468,0.534156,unacc
-0.186741,-0.859054,-1.702115,-0.037344,0.084731,2.360123,-0.361069,-1.168741,1.140694,0.216739,0.648893,-2.000306,1.937485,-0.485141,0.626858,acc
-0.1779,-0.115997,-1.440481,0.529637,-0.958429,2.745906,0.923886,0.115785,-0.282529,1.892259,-0.785321,-0.193393,1.300436,-0.695736,-1.618488,unacc
-0.099432,0.061233,0.315292,-1.84982,1.306272,-0.891915,0.185276,0.133221,0.139845,-1.790277,2.86338,0.300578,-0.614102,-1.133181,-1.352161,unacc
-0.48404,2.180993,-0.389768,1.703,0.96226,-1.843059,-1.746409,0.625857,-0.982601,1.483876,-0.731446,-0.062052,-0.990573,-0.409452,-0.19088,unacc
1.769227,0.542518,1.063948,-0.444402,-0.830399,1.141568,-1.462085,-1.519009,-1.662796,1.218519,-0.859623,0.468597,0.749548,-1.939961,-0.423891,unacc
-1.505184,-1.69338,1.24928,-1.712249,1.091058,0.37476,-0.272154,-0.18537,0.327976,0.635566,-1.124522,2.069278,-1.01492,-0.928132,1.470376,acc
0.657131,-0.572105,1.094979,-0.295201,1.625233,2.557824,-0.469739,0.084329,0.802548,-1.372657,2.290676,-0.0143,-0.323216,-0.468484,-1.174522,good
-0.922664,2.194954,-0.95086,0.400902,-0.69482,-0.319543,1.978996,0.897873,1.947243,-1.54514,-0.941511,0.943945,-0.332688,-0.518524,-0.586701,unacc
2.070417,0.430136,1.833393,-0.905085,-0.293946,0.948188,1.231524,-0.286725,1.534115,-1.247544,-1.623219,0.958691,-0.011096,-0.185814,-1.429381,acc
-0.91107,2.032093,-1.100596,0.948461,-1.097547,0.032925,1.833361,0.119248,0.751469,-1.410177,1.434316,0.640386,-1.417335,0.088113,-1.453201,unacc
-0.443997,1.207848,0.571258,1.23078,-2.528549,0.332364,1.251988,0.874843,-0.282076,-1.00019,-1.203503,-1.036548,-0.663061,-0.994242,-1.818197,unacc
-2.080131,0.600489,-0.502711,1.672875,-1.502505,1.526276,1.287122,0.31478,-0.376194,1.506044,-0.456907,-0.186114,1.414779,-0.964963,-1.06592,unacc
1.329112,0.412799,-0.679532,0.198353,-1.540666,1.507939,-1.420687,0.012043,-0.955786,-1.119836,-1.719065,-0.517019,-1.459307,-1.738153,-1.046385,unacc
-0.593136,-0.57149,-1.931118,-1.653835,-1.118062,-0.618298,0.815864,1.141072,-1.329526,-0.420467,1.894425,1.099466,-1.182902,1.174626,1.130814,unacc
0.218256,1.382097,-0.566071,1.69013,0.265894,-1.742415,2.049413,-0.080469,1.430827,1.088618,-0.40031,1.530947,1.537063,-0.561762,0.201927,unacc
-0.464817,-0.355513,1.700678,-1.822757,-0.440473,-1.398799,0.398259,-1.876585,0.196356,0.406004,-1.017903,-1.246442,0.099564,1.73869,-1.608272,good
-0.325981,-2.662112,-0.877429,1.234089,0.70909,-0.362818,0.361729,-0.197918,-1.749431,0.034374,1.608394,1.555282,1.502754,0.929328,-0.122731,acc
-0.158981,-1.33698,-0.640967,-0.822841,-2.345794,-0.602197,-0.767639,0.530044,-0.591426,0.355511,0.42293,-1.389158,1.73693,-2.243794,-0.898099,acc
-0.507257,-3.011539,0.246584,-0.219893,1.438161,-0.762473,0.351869,1.795975,1.641902,0.7076,0.064264,0.110396,-0.074626,-0.790045,1.401989,acc
0.516723,0.003827,1.230606,-0.54384,1.803099,2.63084,-0.501803,1.239388,-0.228845,-0.572773,0.337188,-1.21405,0.301172,-1.701099,-1.347689,acc
